,months_as_customer,age,policy_state_OH,policy_state_IN,policy_state_IL,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex_MALE,insured_sex_FEMALE,insured_education_level_PhD,insured_education_level_Masters,insured_education_level_MD,insured_education_level_JD,insured_education_level_High School,insured_education_level_College,insured_education_level_Associate,insured_occupation_transport-moving,insured_occupation_tech-support,insured_occupation_sales,insured_occupation_protective-serv,insured_occupation_prof-specialty,insured_occupation_priv-house-serv,insured_occupation_other-service,insured_occupation_machine-op-inspct,insured_occupation_handlers-cleaners,insured_occupation_farming-fishing,insured_occupation_exec-managerial,insured_occupation_craft-repair,insured_occupation_armed-forces,insured_occupation_adm-clerical,insured_hobbies_yachting,insured_hobbies_video-games,insured_hobbies_sleeping,insured_hobbies_skydiving,insured_hobbies_reading,insured_hobbies_polo,insured_hobbies_paintball,insured_hobbies_movies,insured_hobbies_kayaking,insured_hobbies_hiking,insured_hobbies_golf,insured_hobbies_exercise,insured_hobbies_dancing,insured_hobbies_cross-fit,insured_hobbies_chess,insured_hobbies_camping,insured_hobbies_bungie-jumping,insured_hobbies_board-games,insured_hobbies_basketball,insured_hobbies_base-jumping,insured_relationship_wife,insured_relationship_unmarried,insured_relationship_own-child,insured_relationship_other-relative,insured_relationship_not-in-family,insured_relationship_husband,capital-gains,capital-loss,incident_year,incident_type_Vehicle Theft,incident_type_Single Vehicle Collision,incident_type_Parked Car,incident_type_Multi-vehicle Collision,collision_type_Side Collision,collision_type_Rear Collision,collision_type_Front Collision,collision_type_?,incident_severity_Trivial Damage,incident_severity_Total Loss,incident_severity_Minor Damage,incident_severity_Major Damage,authorities_contacted_Police,authorities_contacted_Other,authorities_contacted_None,authorities_contacted_Fire,authorities_contacted_Ambulance,incident_state_WV,incident_state_VA,incident_state_SC,incident_state_PA,incident_state_OH,incident_state_NY,incident_state_NC,incident_hour_of_the_day,number_of_vehicles_involved,property_damage_YES,property_damage_NO,property_damage_?,bodily_injuries,witnesses,police_report_available_YES,police_report_available_NO,police_report_available_?,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make_Volkswagen,auto_make_Toyota,auto_make_Suburu,auto_make_Saab,auto_make_Nissan,auto_make_Mercedes,auto_make_Jeep,auto_make_Honda,auto_make_Ford,auto_make_Dodge,auto_make_Chevrolet,auto_make_BMW,auto_make_Audi,auto_make_Accura,policy_age_during_incident_in_days,bodily_injured_maximum_coverage_per_accident,complete_maximum_coverage_per_accident,car_age,auto_region_US,auto_region_Sweden,auto_region_Japan,auto_region_Germany,auto_type_Truck,auto_type_Sedan,auto_type_SUV,auto_type_Hatchback,auto_type_Coupe,fraud_reported
316,-1.0504542047905763,-0.7705467897539882,0,0,1,0.0,1.804429634743326,0.7272727272727273,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.41548260656540914,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0.0,0.6666666666666666,0,0,1,-0.01509433962264151,-0.26221610461114936,0.4257871064467766,0.05371284287845748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5548302872062664,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,Y
317,0.4989496076524774,0.3276848721081009,1,0,0,0.0,0.3285258262631042,0.09090909090909091,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.41548260656540914,2015,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7826086956521738,0.0,0,0,1,0.5,0.6666666666666666,1,0,0,0.5578342904019689,0.1094287680660702,1.2353823088455773,0.4834155859061173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24064403829416883,0.375,0.28571428571428575,0.25,1,0,0,0,1,0,0,0,0,N
318,0.3588905059627099,0.10803853973568307,0,1,0,0.0,-1.5445758910149106,0.09090909090909091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5357142857142857,-0.7388535031847133,2015,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.3333333333333333,0,1,0,0.9007383100902379,0.8843771507226428,0.95952023988006,0.7891656145988752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5344865100087033,1.0,1.0,0.8500000000000001,1,0,0,0,0,1,0,0,0,N
319,-0.9541635723788611,-1.2098394544988238,1,0,0,0.3333333333333333,-2.0044478627538047,0.09090909090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,-0.9622733953944145,2015,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.13043478260869565,0.0,1,0,0,0.5,0.6666666666666666,0,1,0,-1.7883511074651353,-0.8306951135581555,-0.9565217391304348,-1.8143004705612304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9622497824194952,0.375,0.28571428571428575,0.05,0,0,0,1,0,0,0,0,1,N
320,0.2275850981285528,0.21786170592189197,0,1,0,0.3333333333333333,0.8520653731693777,0.09090909090909091,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.41548260656540914,2015,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8260869565217391,0.6666666666666667,0,0,1,1.0,0.0,0,0,1,-0.15291222313371616,-0.3103922918100482,-0.34182908545727136,0.11201652702857799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9222149695387293,0.0,0.0,0.45,0,0,0,1,0,0,0,1,0,N
321,-1.2955576327476694,-0.3312541250091525,0,1,0,0.0,1.1378657235956378,0.09090909090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-0.1489465948064674,2015,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.5652173913043478,0.0,1,0,0,0.5,0.6666666666666666,1,0,0,0.026251025430680888,-0.9187887130075706,-0.029985007496251874,0.4701021462182945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20876849434290687,0.0,0.0,0.7000000000000001,1,0,0,0,0,0,1,0,0,N
322,0.6477624031978555,0.9866238692253543,0,1,0,1.0,-0.4784544795320168,0.7272727272727273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-0.6428221460068594,2015,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5217391304347826,0.0,0,0,1,1.0,0.0,0,0,1,0.6021328958162429,0.6916724019270475,0.7496251874062968,0.4999426144841042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.617384682332463,1.0,1.0,0.9,1,0,0,0,1,0,0,0,0,N
323,0.01749644559390144,-0.3312541250091525,0,0,1,0.0,1.5202851380275313,0.4545454545454546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.6369426751592356,2015,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4782608695652174,0.0,0,1,0,1.0,0.3333333333333333,0,1,0,0.6188679245283019,0.8375774260151411,0.9085457271364318,0.4260300700103294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22084421235857266,1.0,1.0,0.35000000000000003,1,0,0,0,0,1,0,0,0,Y
324,-0.4464493287534536,-0.22143095882294364,0,1,0,0.0,-1.0242652588440442,0.09090909090909091,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0376984126984128,-0.6741793238608526,2015,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.21739130434782608,0.6666666666666667,0,0,1,0.0,1.0,0,1,0,-0.49876948318293685,-0.33379215416379904,-0.36731634182908546,-0.3562492826810513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3670583115752828,1.0,1.0,0.8,0,0,0,1,0,1,0,0,0,N
325,-0.8753803276783668,-0.990193122126406,1,0,0,0.0,-0.8500694485031257,0.09090909090909091,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.9583537481626654,2015,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.34782608695652173,0.0,0,1,0,0.0,0.0,1,0,0,-1.7358490566037736,-0.786648313833448,-0.9325337331334332,-1.7628830483186044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18178851174934726,0.0,0.0,0.45,0,0,0,1,0,1,0,0,0,N
326,0.6215013216310241,0.21786170592189197,1,0,0,1.0,1.0619034346280558,0.09090909090909091,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7083333333333334,0.41548260656540914,2015,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5652173913043478,0.6666666666666667,1,0,0,0.0,0.3333333333333333,0,0,1,0.019688269073010665,-0.11631108052305575,0.7436281859070465,-0.04361299208079881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7281331592689295,0.0,0.0,0.4,0,0,1,0,0,1,0,0,0,N
327,1.6631908904486703,1.9750323649012345,0,0,1,0.0,0.5919721515980871,0.09090909090909091,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0218253968253967,0.41548260656540914,2015,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3913043478260869,0.0,0,1,0,0.5,0.0,0,1,0,-1.6672682526661198,-0.7728836889194769,-0.8455772113943029,-1.6981521863881557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6309834638816362,0.375,0.28571428571428575,0.8,0,0,0,1,0,0,0,0,1,N
328,-0.4814641041758955,-0.5509004573815703,0,1,0,0.0,-2.4562061513114197,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-0.7604115629593337,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.13043478260869565,0.0,0,0,1,0.0,0.3333333333333333,0,1,0,1.5534044298605414,1.3055746730901583,1.4182908545727135,1.4213244577068749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3771758050478677,0.375,0.28571428571428575,0.8,1,0,0,0,1,0,0,0,0,N
329,1.6982056658711122,1.5357397001563988,0,0,1,1.0,0.572226096100792,0.09090909090909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.42658730158730157,0.41548260656540914,2015,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6956521739130435,0.0,1,0,0,1.0,0.3333333333333333,0,0,1,-0.33699753896636586,-0.19339298004129388,-0.2143928035982009,-0.22357396992998968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9601827676240209,0.0,0.0,0.75,0,0,1,0,0,1,0,0,0,N
330,-1.3743408774481638,-0.22143095882294364,0,1,0,1.0,-0.0671818141952703,0.09090909090909091,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.496031746031746,0.41548260656540914,2015,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7826086956521738,0.0,0,1,0,0.5,0.0,0,1,0,-1.6735028712059066,-0.8265657260839642,-0.904047976011994,-1.6710662228853437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2726283724978242,0.375,0.28571428571428575,0.2,1,0,0,0,0,0,1,0,0,N
331,-0.9541635723788611,-0.990193122126406,0,0,1,1.0,0.4666240257158863,0.09090909090909091,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9702380952380952,0.41548260656540914,2015,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9565217391304348,0.0,1,0,0,0.0,1.0,0,0,1,-0.7514356029532404,-0.43977976600137647,0.038980509745127435,-0.7988063812693676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7925369886858138,0.375,0.28571428571428575,0.8,0,0,0,0,0,0,1,0,0,N
332,-1.1730059187691229,-1.1000162883126148,0,1,0,0.3333333333333333,0.6937657584489231,0.09090909090909091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2380952380952381,-0.6095051445369917,2015,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5217391304347826,0.0,0,1,0,0.0,1.0,0,0,1,0.3826086956521739,0.6724019270474879,0.7286356821589205,0.20566968897050383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3228894691035683,0.0,0.0,0.30000000000000004,1,0,0,0,1,0,0,0,0,N
333,0.9278806065773906,0.9866238692253543,1,0,0,0.3333333333333333,-1.7098300913193185,0.09090909090909091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.41548260656540914,2015,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.9130434782608695,0.0,1,0,0,0.5,0.0,0,1,0,-0.0830188679245283,-0.07501720578114246,-0.08545727136431784,0.05279467462412487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5039164490861618,0.0,0.0,0.5,0,0,0,1,0,0,0,0,1,Y
334,-0.6302768997212735,-0.7705467897539882,1,0,0,1.0,-0.6265705939331115,0.09090909090909091,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8551587301587301,-0.20970112689857912,2015,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9130434782608695,0.0,1,0,0,0.5,0.3333333333333333,1,0,0,-1.7095980311730927,-0.7646249139710943,-0.9205397301349325,-1.7371743371972914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6834203655352481,0.375,0.28571428571428575,0.5,0,0,1,0,0,1,0,0,0,N
335,-1.3130650204588905,-0.44107729119536143,0,1,0,0.0,0.012754523677427652,0.09090909090909091,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3591269841269842,-0.4096031357177854,2015,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9130434782608695,0.6666666666666667,1,0,0,1.0,0.0,0,0,1,0.7018867924528301,1.0605643496214727,0.0734632683658171,0.7235165844140938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17754569190600522,0.0,0.0,0.15000000000000002,0,0,1,0,0,1,0,0,0,N
336,1.137969259112042,0.7669775368529365,0,0,1,0.3333333333333333,-1.5785208920794433,0.6363636363636365,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.41548260656540914,2015,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.08695652173913043,0.0,0,1,0,1.0,0.3333333333333333,0,1,0,-0.01214109926168991,0.8348245010323468,-0.049475262368815595,-0.16251578101687134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08137510879025239,0.0,0.0,0.8500000000000001,1,0,0,0,0,0,1,0,0,N
337,1.952062787683816,2.304501863459861,0,1,0,0.3333333333333333,-0.3294690419329278,0.7272727272727273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,-0.6506614404703577,2015,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,1,0,0,0.5,0.6666666666666666,1,0,0,1.0881050041017226,0.8678596008258775,1.9145427286356822,0.7643750717318949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3683637946040034,0.0,0.0,0.55,0,0,0,1,0,1,0,0,0,Y
338,0.5952402400641926,0.21786170592189197,1,0,0,1.0,1.4494559955623902,0.09090909090909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6607142857142857,0.20774130328270457,2015,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.8260869565217391,0.0,0,0,1,0.5,0.3333333333333333,0,0,1,0.4383921246923708,-0.029593943565037854,0.9325337331334332,0.45541145414897277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.947236727589208,1.0,1.0,0.25,0,1,0,0,0,0,0,1,0,N
339,0.07001860872756428,-0.44107729119536143,0,1,0,1.0,-0.5559898295245399,0.09090909090909091,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7023809523809523,-0.54875061244488,2015,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.6666666666666667,0,0,1,0.5,1.0,0,0,1,-0.2401968826907301,-0.28836889194769444,-0.31784107946026985,-0.024790542866980375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9848781549173194,1.0,1.0,0.9500000000000001,0,0,1,0,0,0,1,0,0,N
340,-0.989178347801303,-0.990193122126406,0,0,1,1.0,0.24188328086302346,0.8181818181818182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.871031746031746,0.41548260656540914,2015,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5652173913043478,0.6666666666666667,1,0,0,1.0,0.0,0,0,1,0.8794093519278097,0.8706125258086718,0.9445277361319341,0.7685068288763915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18331157528285466,0.375,0.28571428571428575,0.30000000000000004,0,0,0,1,0,0,0,0,1,N
341,-0.12256265609586613,-0.11160779263673473,1,0,0,0.0,-0.050374899034050714,0.09090909090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2281746031746033,-0.5644292013718766,2015,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6086956521739131,0.0,1,0,0,0.0,0.0,0,1,0,-0.41345365053322397,0.32278045423262214,-0.328335832083958,-0.467806725582463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29460400348128807,0.375,0.28571428571428575,0.1,0,0,1,0,0,1,0,0,0,N
342,-1.750749713239414,-0.0017846264505258322,0,0,1,0.3333333333333333,0.28472849562130514,0.6363636363636365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2738095238095237,0.41548260656540914,2015,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6086956521739131,0.6666666666666667,1,0,0,0.5,1.0,0,0,1,-0.11747333880229696,-0.29800412938747417,0.34782608695652173,-0.05371284287845748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7315056570931244,0.0,0.0,0.4,1,0,0,0,0,0,1,0,0,N
343,0.5252106892193089,0.4375080382943098,0,0,1,1.0,0.393807858798187,0.09090909090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.24889759921607055,2015,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3913043478260869,0.6666666666666667,1,0,0,1.0,0.0,0,1,0,1.228876127973749,1.4624913971094287,1.5892053973013494,0.8626190749454837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.044604003481288075,1.0,1.0,0.4,1,0,0,0,0,0,1,0,0,N
344,-1.1992670003359542,-1.1000162883126148,0,0,1,0.3333333333333333,2.4971560345163617,0.09090909090909091,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1984126984126984,-0.9132778049975502,2015,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.6956521739130435,0.0,0,1,0,0.0,1.0,1,0,0,0.20016406890894176,-0.040605643496214726,-0.047976011994003,0.4260300700103294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7640339425587468,0.375,0.28571428571428575,0.8500000000000001,0,1,0,0,0,0,0,1,0,Y
345,0.0962796902943957,-0.44107729119536143,0,0,1,0.3333333333333333,-0.5497389817675346,0.09090909090909091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7936507936507936,-0.4350808427241548,2015,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2608695652173913,0.0,0,0,1,1.0,0.3333333333333333,0,1,0,-1.806726825266612,-0.8885065381968341,-0.9385307346326837,-1.8262366578675542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4227589208006962,1.0,1.0,0.7000000000000001,1,0,0,0,0,0,1,0,0,N
346,0.46393483223003557,0.4375080382943098,0,1,0,1.0,0.2645270803536316,0.09090909090909091,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-0.1567858892699657,2015,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.17391304347826086,0.0,1,0,0,0.5,1.0,1,0,0,-1.597374897456932,-0.6930488644184446,-0.881559220389805,-1.6159761276253874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9699738903394256,0.0,0.0,0.5,0,0,1,0,0,1,0,0,0,N
347,0.07001860872756428,-0.0017846264505258322,1,0,0,0.3333333333333333,-0.01179350758021633,0.09090909090909091,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1964285714285714,-0.7388535031847133,2015,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9565217391304348,0.3333333333333333,0,1,0,0.0,1.0,1,0,0,0.052502050861361775,0.7136958017894013,-0.11544227886056972,-0.01147710317915758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19745430809399478,0.0,0.0,0.35000000000000003,1,0,0,0,1,0,0,0,0,N
348,0.5689791584973612,0.5473312044805186,1,0,0,0.0,0.1637269857290747,0.4545454545454546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-0.3958843704066634,2015,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6521739130434783,0.6666666666666667,0,0,1,0.0,0.3333333333333333,0,0,1,1.3443806398687448,1.1706813489332415,1.2713643178410794,1.2188683576265351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48357267188859876,0.0,0.0,0.25,1,0,0,0,0,0,1,0,0,Y
349,-0.4552030226090641,-0.6607236235677793,0,1,0,0.3333333333333333,-0.926983853354225,0.09090909090909091,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.41548260656540914,2015,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7826086956521738,0.0,0,1,0,0.5,0.0,0,1,0,0.20344544708777687,0.05849965588437715,0.05997001499250375,0.36451279697004474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5449303742384682,0.0,0.0,0.05,0,0,0,0,0,1,0,0,0,N
